,Entity,Year,Literacy_Rate,Military_Spendings,GDP_Per_Capita,Child_Mortality_Rate,GDP,HDI,Life_Expectancy,Obesity_Rate
1384,Belgium,1986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1385,Belgium,1987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1386,Belgium,1988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1387,Belgium,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1388,Belgium,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,Belgium,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,Belgium,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,Belgium,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,Belgium,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,Belgium,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,Belgium,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,Belgium,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,Belgium,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,Belgium,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,Belgium,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,Belgium,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,Belgium,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,Belgium,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,Belgium,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,Belgium,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,Belgium,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,Belgium,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,Belgium,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,Belgium,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,Belgium,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,Belgium,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,Belgium,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,Belgium,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,Belgium,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,Belgium,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,Belgium,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,Belgium,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,Belgium,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,Belgium,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,Belgium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,Belize,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,Belize,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,Belize,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,Belize,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,Belize,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,Belize,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,Belize,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,Belize,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,Belize,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,Belize,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,Belize,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,Belize,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,Belize,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,Belize,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,Belize,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,Belize,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,Belize,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,Belize,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,Belize,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,Belize,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,Belize,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,Belize,1986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,Belize,1987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,Belize,1988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,Belize,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,Belize,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,Belize,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,Belize,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,Belize,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,Belize,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,Belize,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,Belize,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,Belize,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,Belize,1998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,Belize,1999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,Belize,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,Belize,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,Belize,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,Belize,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,Belize,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,Belize,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,Belize,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,Belize,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,Belize,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,Belize,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,Belize,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,Belize,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,Belize,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,Belize,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,Belize,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,Belize,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,Belize,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,Belize,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,Belize,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,Belize,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,Belize,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Benin,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,Benin,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,Benin,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,Benin,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,Benin,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,Benin,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,Benin,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,Benin,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,Benin,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,Benin,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Benin,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,Benin,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,Benin,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,Benin,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,Benin,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,Benin,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,Benin,1981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1492,Benin,1982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1493,Benin,1983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1494,Benin,1984,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1495,Benin,1985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,Benin,1986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1497,Benin,1987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1498,Benin,1988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1499,Benin,1989,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1500,Benin,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,Benin,1991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,Benin,1992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,Benin,1993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Benin,1994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Benin,1995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,Benin,1996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,Benin,1997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,Benin,1998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Benin,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,Benin,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,Benin,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,Benin,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,Benin,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,Benin,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,Benin,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,Benin,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,Benin,2007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,Benin,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,Benin,2009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,Benin,2010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Benin,2011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Benin,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Benin,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Benin,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,Benin,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Benin,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Benin,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,Benin,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,Benin,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,Benin,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Bermuda,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Bermuda,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Bermuda,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Bermuda,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Bermuda,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,Bermuda,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,Bermuda,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,Bermuda,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,Bermuda,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,Bermuda,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,Bermuda,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,Bermuda,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,Bermuda,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,Bermuda,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,Bermuda,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,Bermuda,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,Bermuda,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,Bermuda,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,Bermuda,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Bermuda,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,Bermuda,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,Bermuda,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,Bermuda,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,Bermuda,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,Bermuda,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,Bermuda,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,Bermuda,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,Bermuda,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,Bermuda,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,Bermuda,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,Bermuda,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,Bermuda,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,Bermuda,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,Bermuda,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,Bermuda,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Bermuda,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,Bermuda,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,Bermuda,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,Bermuda,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,Bermuda,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,Bermuda,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Bermuda,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Bermuda,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,Bermuda,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,Bermuda,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,Bermuda,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,Bermuda,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,Bermuda,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,Bermuda,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,Bermuda,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,Bermuda,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,Bermuda,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,Bermuda,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,Bermuda,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,Bermuda,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,Bhutan,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,Bhutan,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,Bhutan,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,Bhutan,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,Bhutan,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Bhutan,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,Bhutan,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,Bhutan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,Bhutan,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,Bhutan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,Bhutan,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,Bhutan,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,Bhutan,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,Bhutan,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,Bhutan,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Bhutan,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,Bhutan,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,Bhutan,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,Bhutan,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,Bhutan,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,Bhutan,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,Bhutan,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,Bhutan,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Bhutan,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,Bhutan,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,Bhutan,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,Bhutan,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,Bhutan,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,Bhutan,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,Bhutan,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,Bhutan,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,Bhutan,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,Bhutan,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,Bhutan,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,Bhutan,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,Bhutan,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,Bhutan,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,Bhutan,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,Bhutan,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,Bhutan,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,Bhutan,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,Bhutan,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,Bhutan,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,Bhutan,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Bhutan,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Bhutan,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,Bhutan,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,Bhutan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,Bhutan,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,Bhutan,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Bhutan,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,Bhutan,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,Bhutan,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Bhutan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,Bhutan,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,Bolivia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,Bolivia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,Bolivia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,Bolivia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Bolivia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Bolivia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,Bolivia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Bolivia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,Bolivia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,Bolivia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,Bolivia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,Bolivia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,Bolivia,1977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,Bolivia,1978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,Bolivia,1979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,Bolivia,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,Bolivia,1981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,Bolivia,1982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,Bolivia,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,Bolivia,1984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,Bolivia,1985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,Bolivia,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,Bolivia,1987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,Bolivia,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,Bolivia,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,Bolivia,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,Bolivia,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Bolivia,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,Bolivia,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,Bolivia,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,Bolivia,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,Bolivia,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,Bolivia,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,Bolivia,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,Bolivia,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,Bolivia,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,Bolivia,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,Bolivia,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,Bolivia,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,Bolivia,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,Bolivia,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,Bolivia,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Bolivia,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,Bolivia,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,Bolivia,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,Bolivia,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,Bolivia,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,Bolivia,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,Bolivia,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,Bolivia,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,Bolivia,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,Bolivia,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,Bolivia,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,Bolivia,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,Bolivia,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Bolivia,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,Bonaire Sint Eustatius and Saba,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,Bonaire Sint Eustatius and Saba,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,Bonaire Sint Eustatius and Saba,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,Bonaire Sint Eustatius and Saba,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,Bonaire Sint Eustatius and Saba,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,Bonaire Sint Eustatius and Saba,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,Bonaire Sint Eustatius and Saba,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
