Entity,Code,Year,Renewables per capita (kWh)
Iceland,ISL,1992,48.412064
Iceland,ISL,1993,49.868581
Iceland,ISL,1994,49.949123
Iceland,ISL,1995,51.536985
Iceland,ISL,1996,52.497232000000004
Iceland,ISL,1997,56.779916
Iceland,ISL,1998,63.247929
Iceland,ISL,1999,71.75189200000001
Iceland,ISL,2000,76.003428
Iceland,ISL,2001,78.267568
Iceland,ISL,2002,80.732411
Iceland,ISL,2003,80.296116
Iceland,ISL,2004,80.105663
Iceland,ISL,2005,79.100775
Iceland,ISL,2006,88.480544
Iceland,ISL,2007,104.22337300000001
Iceland,ISL,2008,139.822495
Iceland,ISL,2009,139.719058
Iceland,ISL,2010,138.83556700000003
Iceland,ISL,2011,137.86318100000003
Iceland,ISL,2012,138.78544
Iceland,ISL,2013,141.734001
Iceland,ISL,2014,140.33575
Iceland,ISL,2015,143.97542900000002
Iceland,ISL,2016,140.39236499999998
Iceland,ISL,2017,143.815387
Iceland,ISL,2018,146.34953099999998
Iceland,ISL,2019,142.32084899999998
Iceland,ISL,2020,138.320488
India,IND,1965,0.10667
India,IND,1966,0.10909600000000001
India,IND,1967,0.119553
India,IND,1968,0.13509200000000002
India,IND,1969,0.146793
India,IND,1970,0.152282
India,IND,1971,0.163302
India,IND,1972,0.154897
India,IND,1973,0.161158
India,IND,1974,0.15149500000000002
India,IND,1975,0.17684200000000003
India,IND,1976,0.180783
India,IND,1977,0.192776
India,IND,1978,0.23377099999999998
India,IND,1979,0.220307
India,IND,1980,0.220335
India,IND,1981,0.22941399999999998
India,IND,1982,0.189145
India,IND,1983,0.178074
India,IND,1984,0.19445900000000002
India,IND,1985,0.183494
India,IND,1986,0.182081
India,IND,1987,0.165927
India,IND,1988,0.181151
India,IND,1989,0.205799
India,IND,1990,0.211416
India,IND,1991,0.23102699999999998
India,IND,1992,0.214659
India,IND,1993,0.212898
India,IND,1994,0.237308
India,IND,1995,0.22184299999999998
India,IND,1996,0.199909
India,IND,1997,0.200339
India,IND,1998,0.234352
India,IND,1999,0.228492
India,IND,2000,0.211021
India,IND,2001,0.19559100000000001
India,IND,2002,0.190355
India,IND,2003,0.190084
India,IND,2004,0.269353
India,IND,2005,0.25915699999999997
India,IND,2006,0.300131
India,IND,2007,0.32662
India,IND,2008,0.314039
India,IND,2009,0.296649
India,IND,2010,0.310153
India,IND,2011,0.369863
India,IND,2012,0.34580200000000005
India,IND,2013,0.384998
India,IND,2014,0.407339
India,IND,2015,0.39411399999999996
India,IND,2016,0.408384
India,IND,2017,0.450064
India,IND,2018,0.499474
India,IND,2019,0.563166
India,IND,2020,0.580508
Indonesia,IDN,1965,0.050565
Indonesia,IDN,1966,0.063987
Indonesia,IDN,1967,0.06992400000000001
Indonesia,IDN,1968,0.08407500000000001
Indonesia,IDN,1969,0.085569
Indonesia,IDN,1970,0.101273
Indonesia,IDN,1971,0.032492
Indonesia,IDN,1972,0.028302
Indonesia,IDN,1973,0.034792000000000003
Indonesia,IDN,1974,0.037573
Indonesia,IDN,1975,0.038421
Indonesia,IDN,1976,0.021993
Indonesia,IDN,1977,0.035681
Indonesia,IDN,1978,0.02488
Indonesia,IDN,1979,0.027023000000000002
Indonesia,IDN,1980,0.023895
Indonesia,IDN,1981,0.023261
Indonesia,IDN,1982,0.024796
Indonesia,IDN,1983,0.036438000000000005
Indonesia,IDN,1984,0.038912999999999996
Indonesia,IDN,1985,0.046579999999999996
Indonesia,IDN,1986,0.073493
Indonesia,IDN,1987,0.074142
Indonesia,IDN,1988,0.07991100000000001
Indonesia,IDN,1989,0.097887
Indonesia,IDN,1990,0.11667400000000001
Indonesia,IDN,1991,0.12731699999999999
Indonesia,IDN,1992,0.158778
Indonesia,IDN,1993,0.1453
Indonesia,IDN,1994,0.137327
Indonesia,IDN,1995,0.148184
Indonesia,IDN,1996,0.155177
Indonesia,IDN,1997,0.117698
Indonesia,IDN,1998,0.184308
Indonesia,IDN,1999,0.190682
Indonesia,IDN,2000,0.19552699999999998
Indonesia,IDN,2001,0.22766999999999998
Indonesia,IDN,2002,0.20715799999999998
Indonesia,IDN,2003,0.194084
Indonesia,IDN,2004,0.201691
Indonesia,IDN,2005,0.210643
Indonesia,IDN,2006,0.193932
Indonesia,IDN,2007,0.214593
Indonesia,IDN,2008,0.22771100000000002
Indonesia,IDN,2009,0.23672900000000002
Indonesia,IDN,2010,0.301943
Indonesia,IDN,2011,0.248474
Indonesia,IDN,2012,0.260121
Indonesia,IDN,2013,0.309539
Indonesia,IDN,2014,0.321232
Indonesia,IDN,2015,0.27130200000000004
Indonesia,IDN,2016,0.393401
Indonesia,IDN,2017,0.391598
Indonesia,IDN,2018,0.422168
Indonesia,IDN,2019,0.506637
Indonesia,IDN,2020,0.550067
Iran,IRN,1965,0.191362
Iran,IRN,1966,0.200255
Iran,IRN,1967,0.209906
Iran,IRN,1968,0.219796
Iran,IRN,1969,0.230357
Iran,IRN,1970,0.241528
Iran,IRN,1971,0.25280400000000003
Iran,IRN,1972,0.323278
Iran,IRN,1973,0.266529
Iran,IRN,1974,0.285406
Iran,IRN,1975,0.291058
Iran,IRN,1976,0.31587400000000004
Iran,IRN,1977,0.31639999999999996
Iran,IRN,1978,0.479632
Iran,IRN,1979,0.40154300000000004
Iran,IRN,1980,0.401155
Iran,IRN,1981,0.421115
Iran,IRN,1982,0.424263
Iran,IRN,1983,0.398356
Iran,IRN,1984,0.357435
Iran,IRN,1985,0.346084
Iran,IRN,1986,0.397549
Iran,IRN,1987,0.424097
Iran,IRN,1988,0.431551
Iran,IRN,1989,0.341104
Iran,IRN,1990,0.363743
Iran,IRN,1991,0.270029
Iran,IRN,1992,0.434953
Iran,IRN,1993,0.48989499999999997
Iran,IRN,1994,0.31614800000000004
Iran,IRN,1995,0.376277
Iran,IRN,1996,0.393023
Iran,IRN,1997,0.261384
Iran,IRN,1998,0.32514299999999996
Iran,IRN,1999,0.221962
Iran,IRN,2000,0.161591
Iran,IRN,2001,0.172593
Iran,IRN,2002,0.327733
Iran,IRN,2003,0.384545
Iran,IRN,2004,0.470304
Iran,IRN,2005,0.5598150000000001
Iran,IRN,2006,0.705962
Iran,IRN,2007,0.673963
Iran,IRN,2008,0.279419
Iran,IRN,2009,0.250068
Iran,IRN,2010,0.37015800000000004
Iran,IRN,2011,0.37917
Iran,IRN,2012,0.434054
Iran,IRN,2013,0.49728300000000003
Iran,IRN,2014,0.48453500000000005
Iran,IRN,2015,0.435485
Iran,IRN,2016,0.496647
Iran,IRN,2017,0.546909
Iran,IRN,2018,0.371382
Iran,IRN,2019,0.892937
Iran,IRN,2020,0.650492
Iraq,IRQ,1965,0.023451
Iraq,IRQ,1966,0.029799
Iraq,IRQ,1967,0.032929
Iraq,IRQ,1968,0.038443
Iraq,IRQ,1969,0.040982
Iraq,IRQ,1970,0.048273
Iraq,IRQ,1971,0.05417
Iraq,IRQ,1972,0.052413
Iraq,IRQ,1973,0.07356100000000002
Iraq,IRQ,1974,0.098224
Iraq,IRQ,1975,0.109594
Iraq,IRQ,1976,0.105645
Iraq,IRQ,1977,0.126161
Iraq,IRQ,1978,0.152921
Iraq,IRQ,1979,0.216204
Iraq,IRQ,1980,0.140381
Iraq,IRQ,1981,0.12065200000000001
Iraq,IRQ,1982,0.11548000000000001
Iraq,IRQ,1983,0.112494
Iraq,IRQ,1984,0.111547
Iraq,IRQ,1985,0.10892700000000001
Iraq,IRQ,1986,0.104758
Iraq,IRQ,1987,0.444251
Iraq,IRQ,1988,0.434751
Iraq,IRQ,1989,0.42496300000000004
Iraq,IRQ,1990,0.741565
Iraq,IRQ,1991,0.33309300000000003
Iraq,IRQ,1992,0.787786
Iraq,IRQ,1993,0.902973
Iraq,IRQ,1994,0.888203
Iraq,IRQ,1995,0.98152
Iraq,IRQ,1996,0.867343
Iraq,IRQ,1997,0.856161
Iraq,IRQ,1998,0.778475
Iraq,IRQ,1999,0.43356900000000004
Iraq,IRQ,2000,0.377885
Iraq,IRQ,2001,0.421916
Iraq,IRQ,2002,0.501499
Iraq,IRQ,2003,0.505246
Iraq,IRQ,2004,0.5915170000000001
Iraq,IRQ,2005,0.488954
Iraq,IRQ,2006,0.486011
Iraq,IRQ,2007,0.434566
Iraq,IRQ,2008,0.272667
Iraq,IRQ,2009,0.25627
Iraq,IRQ,2010,0.316919
Iraq,IRQ,2011,0.286725
Iraq,IRQ,2012,0.35513900000000004
Iraq,IRQ,2013,0.35944
Iraq,IRQ,2014,0.21391300000000002
Iraq,IRQ,2015,0.185147
Iraq,IRQ,2016,0.23550700000000002
Iraq,IRQ,2017,0.148683
Iraq,IRQ,2018,0.14189500000000002
Iraq,IRQ,2019,0.179801
Iraq,IRQ,2020,0.174028
Ireland,IRL,1965,0.926729
Ireland,IRL,1966,0.8319489999999999
Ireland,IRL,1967,0.783138
Ireland,IRL,1968,0.745323
Ireland,IRL,1969,0.560713
Ireland,IRL,1970,0.766422
Ireland,IRL,1971,0.438921
Ireland,IRL,1972,0.638201
Ireland,IRL,1973,0.585569
Ireland,IRL,1974,0.712047
Ireland,IRL,1975,0.46339400000000003
Ireland,IRL,1976,0.516506
Ireland,IRL,1977,0.63759
Ireland,IRL,1978,0.588416
Ireland,IRL,1979,0.686323
Ireland,IRL,1980,0.687198
Ireland,IRL,1981,0.698596
Ireland,IRL,1982,0.645404
Ireland,IRL,1983,0.622071
Ireland,IRL,1984,0.544807
Ireland,IRL,1985,0.662494
Ireland,IRL,1986,0.725778
Ireland,IRL,1987,0.542128
Ireland,IRL,1988,0.689862
Ireland,IRL,1989,0.55231
Ireland,IRL,1990,0.551461
Ireland,IRL,1991,0.5890839999999999
Ireland,IRL,1992,0.646866
Ireland,IRL,1993,0.6108600000000001
Ireland,IRL,1994,0.731055
Ireland,IRL,1995,0.563727
Ireland,IRL,1996,0.585547
Ireland,IRL,1997,0.615511
Ireland,IRL,1998,0.8813139999999999
Ireland,IRL,1999,0.836765
Ireland,IRL,2000,0.870144
Ireland,IRL,2001,0.7377100000000001
Ireland,IRL,2002,0.969
Ireland,IRL,2003,0.779027
Ireland,IRL,2004,0.929971
Ireland,IRL,2005,1.217009
Ireland,IRL,2006,1.5637750000000001
Ireland,IRL,2007,1.71693
Ireland,IRL,2008,2.144678
Ireland,IRL,2009,2.398556
Ireland,IRL,2010,2.135393
Ireland,IRL,2011,3.061832
Ireland,IRL,2012,2.936464
Ireland,IRL,2013,3.119425
Ireland,IRL,2014,3.5129580000000002
Ireland,IRL,2015,4.273092
Ireland,IRL,2016,4.025336
Ireland,IRL,2017,4.668873
Ireland,IRL,2018,5.260357
Ireland,IRL,2019,5.974121
Ireland,IRL,2020,6.716197
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0014730000000000001
Israel,ISR,1982,0.0014470000000000002
Israel,ISR,1983,0.000712
Israel,ISR,1984,0.0014
Israel,ISR,1985,0.001377
Israel,ISR,1986,0.004065000000000001
Israel,ISR,1987,0.006666000000000001
Israel,ISR,1988,0.006549
Israel,ISR,1989,0.001923
Israel,ISR,1990,0.001873
Israel,ISR,1991,0.0036320000000000002
Israel,ISR,1992,0.016949000000000002
Israel,ISR,1993,0.014651
Israel,ISR,1994,0.012513999999999999
Israel,ISR,1995,0.013174
Israel,ISR,1996,0.012291
Israel,ISR,1997,0.012475
Israel,ISR,1998,0.012185000000000001
Israel,ISR,1999,0.015737
Israel,ISR,2000,0.014482
Israel,ISR,2001,0.009112
Israel,ISR,2002,0.014222
Israel,ISR,2003,0.018659
Israel,ISR,2004,0.016505
Israel,ISR,2005,0.016066
Israel,ISR,2006,0.010002
Israel,ISR,2007,0.00931
Israel,ISR,2008,0.012029999999999999
Israel,ISR,2009,0.036122999999999995
Israel,ISR,2010,0.060336
Israel,ISR,2011,0.10418300000000001
Israel,ISR,2012,0.163712
Israel,ISR,2013,0.18893600000000002
Israel,ISR,2014,0.309925
Israel,ISR,2015,0.41777400000000003
Israel,ISR,2016,0.562226
Israel,ISR,2017,0.552837
Israel,ISR,2018,0.597895
Israel,ISR,2019,0.9587910000000001
Israel,ISR,2020,1.617088
Italy,ITA,1965,2.435525
Italy,ITA,1966,2.511448
Italy,ITA,1967,2.427152
Italy,ITA,1968,2.4357550000000003
Italy,ITA,1969,2.350484
Italy,ITA,1970,2.314913
Italy,ITA,1971,2.231342
Italy,ITA,1972,2.311713
Italy,ITA,1973,2.103859
Italy,ITA,1974,2.124865
Italy,ITA,1975,2.262172
Italy,ITA,1976,2.150083
Italy,ITA,1977,2.732517
Italy,ITA,1978,2.4460189999999997
Italy,ITA,1979,2.461035
Italy,ITA,1980,2.425545
Italy,ITA,1981,2.286063
Italy,ITA,1982,2.205851
Italy,ITA,1983,2.1941260000000002
Italy,ITA,1984,2.2409090000000003
Italy,ITA,1985,2.161464
Italy,ITA,1986,2.1739580000000003
Italy,ITA,1987,2.104882
Italy,ITA,1988,2.1661230000000002
Italy,ITA,1989,1.81478
Italy,ITA,1990,1.699485
Italy,ITA,1991,2.2158200000000003
Italy,ITA,1992,2.224687
Italy,ITA,1993,2.19623
Italy,ITA,1994,2.342091
Italy,ITA,1995,2.0141910000000003
Italy,ITA,1996,2.2499450000000003
Italy,ITA,1997,2.25557
Italy,ITA,1998,2.2752310000000002
Italy,ITA,1999,2.515933
Italy,ITA,2000,2.492997
Italy,ITA,2001,2.63707
Italy,ITA,2002,2.3167820000000003
Italy,ITA,2003,2.218029
Italy,ITA,2004,2.564057
Italy,ITA,2005,2.2687869999999997
Italy,ITA,2006,2.349116
Italy,ITA,2007,2.191065
Italy,ITA,2008,2.741226
Italy,ITA,2009,3.292021
Italy,ITA,2010,3.650021
Italy,ITA,2011,3.870923
Italy,ITA,2012,4.259164
Italy,ITA,2013,5.010354
Italy,ITA,2014,5.291574
Italy,ITA,2015,4.743679
Italy,ITA,2016,4.656296
Italy,ITA,2017,4.4630540000000005
Italy,ITA,2018,4.955496
Italy,ITA,2019,4.893729
Italy,ITA,2020,4.993531
Japan,JPN,1965,2.146391
Japan,JPN,1966,2.213108
Japan,JPN,1967,1.888638
Japan,JPN,1968,1.997845
Japan,JPN,1969,2.022355
Japan,JPN,1970,2.002481
Japan,JPN,1971,2.203795
Japan,JPN,1972,2.195669
Japan,JPN,1973,1.700015
Japan,JPN,1974,2.076343
Japan,JPN,1975,2.070349
Japan,JPN,1976,2.051524
Japan,JPN,1977,1.778069
Japan,JPN,1978,1.69896
Japan,JPN,1979,1.945292
Japan,JPN,1980,2.107401
Japan,JPN,1981,2.07587
Japan,JPN,1982,2.124508
Japan,JPN,1983,2.198261
Japan,JPN,1984,1.9193140000000002
Japan,JPN,1985,2.178163
Japan,JPN,1986,2.145406
Japan,JPN,1987,2.021829
Japan,JPN,1988,2.3887750000000003
Japan,JPN,1989,2.4358589999999998
Japan,JPN,1990,2.1917020000000003
Japan,JPN,1991,2.35839
Japan,JPN,1992,2.036972
Japan,JPN,1993,2.301705
Japan,JPN,1994,1.718071
Japan,JPN,1995,2.047163
Japan,JPN,1996,2.02837
Japan,JPN,1997,2.2542
Japan,JPN,1998,2.3032510000000004
Japan,JPN,1999,2.1932600000000004
Japan,JPN,2000,2.200721
Japan,JPN,2001,2.1245230000000004
Japan,JPN,2002,2.114921
Japan,JPN,2003,2.385589
Japan,JPN,2004,2.3739830000000004
Japan,JPN,2005,2.154556
Japan,JPN,2006,2.382458
Japan,JPN,2007,2.103605
Japan,JPN,2008,2.0946640000000003
Japan,JPN,2009,1.984908
Japan,JPN,2010,2.3983280000000002
Japan,JPN,2011,2.288779
Japan,JPN,2012,2.232904
Japan,JPN,2013,2.405329
Japan,JPN,2014,2.6586819999999998
Japan,JPN,2015,3.044238
Japan,JPN,2016,2.9871909999999997
Japan,JPN,2017,3.2695390000000004
Japan,JPN,2018,3.513042
Japan,JPN,2019,3.607206
Japan,JPN,2020,3.9621950000000004
Kazakhstan,KAZ,1985,0.923907
Kazakhstan,KAZ,1986,0.837896
Kazakhstan,KAZ,1987,0.992698
Kazakhstan,KAZ,1988,1.1983730000000001
Kazakhstan,KAZ,1989,1.240631
Kazakhstan,KAZ,1990,1.248857
Kazakhstan,KAZ,1991,1.221501
Kazakhstan,KAZ,1992,1.169874
Kazakhstan,KAZ,1993,1.309652
Kazakhstan,KAZ,1994,1.591367
Kazakhstan,KAZ,1995,1.4610239999999999
Kazakhstan,KAZ,1996,1.302712
Kazakhstan,KAZ,1997,1.171802
Kazakhstan,KAZ,1998,1.122986
Kazakhstan,KAZ,1999,1.134001
Kazakhstan,KAZ,2000,1.4018620000000002
Kazakhstan,KAZ,2001,1.4957449999999999
Kazakhstan,KAZ,2002,1.627556
Kazakhstan,KAZ,2003,1.556046
Kazakhstan,KAZ,2004,1.430127
Kazakhstan,KAZ,2005,1.371931
Kazakhstan,KAZ,2006,1.3351790000000001
Kazakhstan,KAZ,2007,1.382318
Kazakhstan,KAZ,2008,1.241455
Kazakhstan,KAZ,2009,1.124916
Kazakhstan,KAZ,2010,1.286979
Kazakhstan,KAZ,2011,1.238867
Kazakhstan,KAZ,2012,1.1747400000000001
Kazakhstan,KAZ,2013,1.163288
Kazakhstan,KAZ,2014,1.217452
Kazakhstan,KAZ,2015,1.360123
Kazakhstan,KAZ,2016,1.690455
Kazakhstan,KAZ,2017,1.6101679999999998
Kazakhstan,KAZ,2018,1.479504
Kazakhstan,KAZ,2019,1.4812290000000001
Kazakhstan,KAZ,2020,1.774963
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.000132
Kuwait,KWT,2014,0.002258
Kuwait,KWT,2015,0.00336
Kuwait,KWT,2016,0.031024000000000003
Kuwait,KWT,2017,0.042389
Kuwait,KWT,2018,0.052992
Kuwait,KWT,2019,0.100493
Kuwait,KWT,2020,0.098635
Latvia,LVA,1985,3.206069
Latvia,LVA,1986,3.203305
Latvia,LVA,1987,3.911489
Latvia,LVA,1988,3.1456619999999997
Latvia,LVA,1989,3.760334
Latvia,LVA,1990,4.687239
Latvia,LVA,1991,3.434004
Latvia,LVA,1992,2.672559
Latvia,LVA,1993,3.093284
Latvia,LVA,1994,3.609234
Latvia,LVA,1995,3.2523090000000003
Latvia,LVA,1996,2.0854369999999998
Latvia,LVA,1997,3.3458229999999998
Latvia,LVA,1998,4.934880000000001
Latvia,LVA,1999,3.1825639999999997
Latvia,LVA,2000,3.29025
Latvia,LVA,2001,3.321721
Latvia,LVA,2002,2.9211709999999997
Latvia,LVA,2003,2.762352
Latvia,LVA,2004,3.7963560000000003
Latvia,LVA,2005,4.079015
Latvia,LVA,2006,3.348011
Latvia,LVA,2007,3.41746
Latvia,LVA,2008,3.905076
Latvia,LVA,2009,4.345962
Latvia,LVA,2010,4.4730609999999995
Latvia,LVA,2011,3.810197
Latvia,LVA,2012,5.099436
Latvia,LVA,2013,4.423506000000001
Latvia,LVA,2014,3.4803960000000003
Latvia,LVA,2015,3.525783
Latvia,LVA,2016,4.435816
Latvia,LVA,2017,6.998247999999999
Latvia,LVA,2018,4.508956
Latvia,LVA,2019,4.14549
Latvia,LVA,2020,4.805796
Lithuania,LTU,1985,0.306696
Lithuania,LTU,1986,0.297163
Lithuania,LTU,1987,0.27751600000000004
Lithuania,LTU,1988,0.291929
Lithuania,LTU,1989,0.290022
Lithuania,LTU,1990,0.31114400000000003
Lithuania,LTU,1991,0.253929
Lithuania,LTU,1992,0.234237
Lithuania,LTU,1993,0.297404
Lithuania,LTU,1994,0.344069
Lithuania,LTU,1995,0.28569700000000003
Lithuania,LTU,1996,0.25128100000000003
Lithuania,LTU,1997,0.22890100000000002
Lithuania,LTU,1998,0.32582
Lithuania,LTU,1999,0.325854
Lithuania,LTU,2000,0.269144
Lithuania,LTU,2001,0.26019600000000004
Lithuania,LTU,2002,0.284322
Lithuania,LTU,2003,0.26499
Lithuania,LTU,2004,0.342429
Lithuania,LTU,2005,0.369587
Lithuania,LTU,2006,0.35263700000000003
Lithuania,LTU,2007,0.47330300000000003
Lithuania,LTU,2008,0.494615
Lithuania,LTU,2009,0.566559
Lithuania,LTU,2010,0.760385
Lithuania,LTU,2011,0.934588
Lithuania,LTU,2012,1.000257
Lithuania,LTU,2013,1.298187
Lithuania,LTU,2014,1.2933109999999999
Lithuania,LTU,2015,1.449328
Lithuania,LTU,2016,1.81772
Lithuania,LTU,2017,2.228408
Lithuania,LTU,2018,1.903117
Lithuania,LTU,2019,2.215525
Lithuania,LTU,2020,2.323188
Luxembourg,LUX,1965,0.7270220000000001
Luxembourg,LUX,1966,0.6497670000000001
Luxembourg,LUX,1967,0.7293379999999999
Luxembourg,LUX,1968,0.741383
Luxembourg,LUX,1969,0.641822
Luxembourg,LUX,1970,0.705043
Luxembourg,LUX,1971,0.39552499999999996
Luxembourg,LUX,1972,0.462518
Luxembourg,LUX,1973,0.40475
Luxembourg,LUX,1974,0.592739
Luxembourg,LUX,1975,0.508066
Luxembourg,LUX,1976,0.3178
Luxembourg,LUX,1977,0.7090259999999999
Luxembourg,LUX,1978,0.690868
Luxembourg,LUX,1979,0.7477100000000001
Luxembourg,LUX,1980,0.772503
Luxembourg,LUX,1981,0.839187
Luxembourg,LUX,1982,0.7598400000000001
Luxembourg,LUX,1983,0.74317
Luxembourg,LUX,1984,0.796648
Luxembourg,LUX,1985,0.663331
Luxembourg,LUX,1986,0.776766
Luxembourg,LUX,1987,0.913867
Luxembourg,LUX,1988,0.853638
Luxembourg,LUX,1989,0.6549969999999999
Luxembourg,LUX,1990,0.600295
Luxembourg,LUX,1991,0.7044170000000001
Luxembourg,LUX,1992,0.580329
Luxembourg,LUX,1993,0.5720040000000001
Luxembourg,LUX,1994,0.697698
Luxembourg,LUX,1995,0.731583
Luxembourg,LUX,1996,0.506228
Luxembourg,LUX,1997,0.680716
Luxembourg,LUX,1998,0.9332670000000001
Luxembourg,LUX,1999,0.7848400000000001
Luxembourg,LUX,2000,1.086886
Luxembourg,LUX,2001,1.0513109999999999
Luxembourg,LUX,2002,0.9348339999999999
Luxembourg,LUX,2003,0.859581
Luxembourg,LUX,2004,1.169662
Luxembourg,LUX,2005,1.228183
Luxembourg,LUX,2006,1.410089
Luxembourg,LUX,2007,1.479685
Luxembourg,LUX,2008,1.53567
Luxembourg,LUX,2009,1.414991
Luxembourg,LUX,2010,1.376001
Luxembourg,LUX,2011,1.226454
Luxembourg,LUX,2012,1.494717
Luxembourg,LUX,2013,1.74679
Luxembourg,LUX,2014,1.824908
Luxembourg,LUX,2015,1.9229010000000002
Luxembourg,LUX,2016,1.984877
Luxembourg,LUX,2017,2.535484
Luxembourg,LUX,2018,2.81541
Luxembourg,LUX,2019,3.202245
Luxembourg,LUX,2020,4.076036
Malaysia,MYS,1965,0.171159
Malaysia,MYS,1966,0.196344
Malaysia,MYS,1967,0.20046
Malaysia,MYS,1968,0.216871
Malaysia,MYS,1969,0.266998
Malaysia,MYS,1970,0.30903800000000003
Malaysia,MYS,1971,0.262651
Malaysia,MYS,1972,0.28307
Malaysia,MYS,1973,0.265494
Malaysia,MYS,1974,0.235399
Malaysia,MYS,1975,0.22953700000000002
Malaysia,MYS,1976,0.211196
Malaysia,MYS,1977,0.16701
Malaysia,MYS,1978,0.191344
Malaysia,MYS,1979,0.227737
Malaysia,MYS,1980,0.28360500000000005
Malaysia,MYS,1981,0.30685700000000005
Malaysia,MYS,1982,0.288441
Malaysia,MYS,1983,0.32787400000000005
Malaysia,MYS,1984,0.631067
Malaysia,MYS,1985,0.671061
Malaysia,MYS,1986,0.713433
Malaysia,MYS,1987,0.83489
Malaysia,MYS,1988,0.9348650000000001
Malaysia,MYS,1989,0.83902
Malaysia,MYS,1990,0.620375
Malaysia,MYS,1991,0.667347
Malaysia,MYS,1992,0.626521
Malaysia,MYS,1993,0.691847
Malaysia,MYS,1994,0.9014310000000001
Malaysia,MYS,1995,0.843058
Malaysia,MYS,1996,0.68514
Malaysia,MYS,1997,0.537578
Malaysia,MYS,1998,0.559836
Malaysia,MYS,1999,0.92571
Malaysia,MYS,2000,0.905985
Malaysia,MYS,2001,0.772907
Malaysia,MYS,2002,0.659128
Malaysia,MYS,2003,0.607385
Malaysia,MYS,2004,0.6608160000000001
Malaysia,MYS,2005,0.6909850000000001
Malaysia,MYS,2006,0.708685
Malaysia,MYS,2007,0.667709
Malaysia,MYS,2008,0.833889
Malaysia,MYS,2009,0.783524
Malaysia,MYS,2010,0.704708
Malaysia,MYS,2011,0.867731
Malaysia,MYS,2012,0.953424
Malaysia,MYS,2013,1.1331930000000001
Malaysia,MYS,2014,1.219174
Malaysia,MYS,2015,1.249214
Malaysia,MYS,2016,1.728782
Malaysia,MYS,2017,2.245727
Malaysia,MYS,2018,2.231544
Malaysia,MYS,2019,2.2008560000000004
Malaysia,MYS,2020,1.78763
Mexico,MEX,1965,0.557963
Mexico,MEX,1966,0.617437
Mexico,MEX,1967,0.6517310000000001
Mexico,MEX,1968,0.725073
Mexico,MEX,1969,0.7455940000000001
Mexico,MEX,1970,0.809433
Mexico,MEX,1971,0.762633
Mexico,MEX,1972,0.788842
Mexico,MEX,1973,0.815319
Mexico,MEX,1974,0.822837
Mexico,MEX,1975,0.7316330000000001
Mexico,MEX,1976,0.808902
Mexico,MEX,1977,0.8741599999999999
Mexico,MEX,1978,0.724218
Mexico,MEX,1979,0.7993
Mexico,MEX,1980,0.7307100000000001
Mexico,MEX,1981,1.023824
Mexico,MEX,1982,0.946793
Mexico,MEX,1983,0.8437720000000001
Mexico,MEX,1984,0.934997
Mexico,MEX,1985,1.0992270000000002
Mexico,MEX,1986,0.88387
Mexico,MEX,1987,0.831341
Mexico,MEX,1988,0.9100940000000001
Mexico,MEX,1989,1.012694
Mexico,MEX,1990,0.97973
Mexico,MEX,1991,0.924516
Mexico,MEX,1992,1.058576
Mexico,MEX,1993,1.0393219999999999
Mexico,MEX,1994,0.8164779999999999
Mexico,MEX,1995,1.031103
Mexico,MEX,1996,1.119283
Mexico,MEX,1997,0.947252
Mexico,MEX,1998,0.889338
Mexico,MEX,1999,1.105481
